Date,agg
2004-05-11,49.160736083984375
2004-05-12,49.091434478759766
2004-05-13,49.0815544128418
2004-05-14,49.091434478759766
2004-05-17,49.33888244628906
2004-05-18,49.36359786987305
2004-05-19,49.27946472167969
2004-05-20,49.4130859375
2004-05-21,49.33388900756836
2004-05-24,49.37352752685547
2004-05-25,49.35866165161133
2004-05-26,49.48237228393555
2004-05-27,49.719879150390625
2004-05-28,49.546669006347656
2004-06-01,49.49056625366211
2004-06-02,49.510475158691406
2004-06-03,49.49056625366211
2004-06-04,49.3863525390625
2004-06-07,49.43600082397461
2004-06-08,49.316856384277344
2004-06-09,49.33179473876953
2004-06-10,49.2820930480957
2004-06-14,49.14311981201172
2004-06-15,49.560081481933594
2004-06-16,49.46082305908203
2004-06-17,49.51541519165039
2004-06-18,49.589866638183594
2004-06-21,49.654422760009766
2004-06-22,49.63457107543945
2004-06-23,49.59482955932617
2004-06-24,49.783451080322266
2004-06-25,49.76860427856445
2004-06-28,49.604793548583984
2004-06-29,49.51541519165039
2004-06-30,49.90755081176758
2004-07-01,49.970787048339844
2004-07-02,50.289520263671875
2004-07-06,50.254638671875
2004-07-07,50.22475051879883
2004-07-08,50.27956008911133
2004-07-09,50.13014221191406
2004-07-12,50.27956008911133
2004-07-13,50.22475051879883
2004-07-14,50.254638671875
2004-07-15,50.16004943847656
2004-07-16,50.49367904663086
2004-07-19,50.41896438598633
2004-07-20,50.28449630737305
2004-07-21,50.16501998901367
2004-07-22,50.27455139160156
2004-07-23,50.389122009277344
2004-07-26,50.155025482177734
2004-07-27,50.040550231933594
2004-07-28,50.115203857421875
2004-07-29,50.00067901611328
2004-07-30,50.369171142578125
2004-08-02,50.35521697998047
2004-08-03,50.42512130737305
2004-08-04,50.53499984741211
2004-08-05,50.570011138916016
2004-08-06,50.89470291137695
2004-08-09,50.9296989440918
2004-08-10,50.7947998046875
2004-08-11,50.82975387573242
2004-08-12,50.93471908569336
2004-08-13,51.03458786010742
2004-08-16,50.97466278076172
2004-08-17,51.12452697753906
2004-08-18,50.95967102050781
2004-08-19,51.1295280456543
2004-08-20,50.979637145996094
2004-08-23,50.994659423828125
2004-08-24,50.999610900878906
2004-08-25,51.00463104248047
2004-08-26,51.09953689575195
2004-08-27,51.13453674316406
2004-08-30,51.18445587158203
2004-08-31,51.18445587158203
2004-09-01,51.368873596191406
2004-09-02,51.16341018676758
2004-09-03,51.13835906982422
2004-09-07,51.13334274291992
2004-09-08,51.2886848449707
2004-09-09,51.23857498168945
2004-09-10,51.34882354736328
2004-09-13,51.3989372253418
2004-09-14,51.45404052734375
2004-09-15,51.42396545410156
2004-09-16,51.5793342590332
2004-09-17,51.36384963989258
2004-09-20,51.584327697753906
2004-09-21,51.569313049316406
2004-09-22,51.739681243896484
2004-09-23,51.584327697753906
2004-09-24,51.59938049316406
2004-09-27,51.584327697753906
2004-09-28,51.66953659057617
2004-09-29,51.37387466430664
2004-09-30,51.44900894165039
2004-10-01,51.357051849365234
2004-10-04,51.37213134765625
2004-10-05,51.367122650146484
2004-10-06,51.27159118652344
2004-10-07,51.27159118652344
2004-10-08,51.52293014526367
2004-10-11,51.57321548461914
2004-10-12,51.52293014526367
2004-10-13,51.598297119140625
2004-10-14,51.84465408325195
2004-10-15,51.749149322509766
2004-10-18,51.703857421875
2004-10-19,51.72905731201172
2004-10-20,51.90995407104492
2004-10-21,51.77928924560547
2004-10-22,51.90492630004883
2004-10-25,51.96531677246094
2004-10-26,51.81446838378906
2004-10-27,51.69886016845703
2004-10-28,51.75919723510742
2004-10-29,51.89491653442383
2004-11-01,51.78351593017578
2004-11-02,51.738128662109375
2004-11-03,51.849037170410156
2004-11-04,51.8036994934082
2004-11-05,51.672584533691406
2004-11-08,51.48616027832031
2004-11-09,51.607078552246094
2004-11-10,51.546630859375
2004-11-11,51.597023010253906
2004-11-12,51.65751266479492
2004-11-15,51.682701110839844
2004-11-16,51.632328033447266
2004-11-17,51.76332473754883
2004-11-18,51.78351593017578
2004-11-19,51.677669525146484
2004-11-22,51.75830841064453
2004-11-23,51.728092193603516
2004-11-24,51.77849197387695
2004-11-26,51.62725830078125
2004-11-29,51.48616027832031
2004-11-30,51.51131820678711
2004-12-01,51.318233489990234
2004-12-02,51.41427993774414
2004-12-03,51.712562561035156
2004-12-06,51.768150329589844
2004-12-07,51.838924407958984
2004-12-08,52.01592254638672
2004-12-09,51.94510269165039
2004-12-10,51.87938690185547
2004-12-13,51.955196380615234
2004-12-14,52.0057487487793
2004-12-15,52.1220817565918
2004-12-16,51.9197998046875
2004-12-17,51.79343032836914
2004-12-20,51.843990325927734
2004-12-21,51.843990325927734
2004-12-22,51.955196380615234
2004-12-23,51.980533599853516
2004-12-27,51.78331756591797
2004-12-28,51.75803756713867
2004-12-29,51.74794006347656
2004-12-30,51.854095458984375
2004-12-31,51.92205810546875
2005-01-03,51.92205810546875
2005-01-04,51.87131118774414
2005-01-05,51.8510627746582
2005-01-06,51.886558532714844
2005-01-07,51.87131118774414
2005-01-10,51.84604263305664
2005-01-11,51.91697692871094
2005-01-12,51.99301528930664
2005-01-13,52.11981964111328
2005-01-14,51.93217086791992
2005-01-18,52.069095611572266
2005-01-19,52.145164489746094
2005-01-20,52.21611022949219
2005-01-21,52.24149703979492
2005-01-24,52.25163269042969
2005-01-25,52.16034698486328
2005-01-26,52.13505554199219
2005-01-27,52.064022064208984
2005-01-28,52.24149703979492
2005-01-31,52.175594329833984
2005-02-01,52.23098373413086
2005-02-02,52.2717170715332
2005-02-03,52.205543518066406
2005-02-04,52.424259185791016
2005-02-07,52.43446731567383
2005-02-08,52.46497344970703
2005-02-09,52.607364654541016
2005-02-10,52.337825775146484
2005-02-11,52.409034729003906
2005-02-14,52.419185638427734
2005-02-15,52.31746292114258
2005-02-16,52.25645446777344
2005-02-17,52.23098373413086
2005-02-18,52.24629592895508
2005-02-22,52.09879684448242
2005-02-23,52.12420654296875
2005-02-24,52.07335662841797
2005-02-25,52.11915969848633
2005-02-28,51.9818229675293
2005-03-01,51.94464111328125
2005-03-02,51.878292083740234
2005-03-03,51.919071197509766
2005-03-04,52.066993713378906
2005-03-07,52.08229064941406
2005-03-08,51.97003936767578
2005-03-09,51.653892517089844
2005-03-10,51.59269332885742
2005-03-11,51.63347244262695
2005-03-14,51.613075256347656
2005-03-15,51.623294830322266
2005-03-16,51.65894317626953
2005-03-17,51.648746490478516
2005-03-18,51.613075256347656
2005-03-21,51.613075256347656
2005-03-22,51.33256530761719
2005-03-23,51.398841857910156
2005-03-24,51.429481506347656
2005-03-28,51.32746124267578
2005-03-29,51.29686737060547
2005-03-30,51.44987106323242
2005-03-31,51.47538375854492
2005-04-01,51.7788200378418
2005-04-04,51.7174186706543
2005-04-05,51.61505126953125
2005-04-06,51.74811553955078
2005-04-07,51.68672180175781
2005-04-08,51.68672180175781
2005-04-11,51.783958435058594
2005-04-12,51.9272575378418
2005-04-13,51.998870849609375
2005-04-14,52.044952392578125
2005-04-15,52.229183197021484
2005-04-18,52.16776657104492
2005-04-19,52.234275817871094
2005-04-20,52.27010726928711
2005-04-21,52.14218521118164
2005-04-22,52.24964904785156
2005-04-25,52.229183197021484
2005-04-26,52.101234436035156
2005-04-27,52.31616973876953
2005-04-28,52.449256896972656
2005-04-29,52.362247467041016
2005-05-02,52.3642578125
2005-05-03,52.328372955322266
2005-05-04,52.384803771972656
2005-05-05,52.42076873779297
2005-05-06,52.22566223144531
2005-05-09,52.1845817565918
2005-05-10,52.241050720214844
2005-05-11,52.328372955322266
2005-05-12,52.45158004760742
2005-05-13,52.502891540527344
2005-05-16,52.425907135009766
2005-05-17,52.487510681152344
2005-05-18,52.62609100341797
2005-05-19,52.49781799316406
2005-05-20,52.436153411865234
2005-05-23,52.610713958740234
2005-05-24,52.70311737060547
2005-05-25,52.69290542602539
2005-05-26,52.687747955322266
2005-05-27,52.65178680419922
2005-05-31,52.79558181762695
2005-06-01,53.18605041503906
2005-06-02,53.149993896484375
2005-06-03,53.01603698730469
2005-06-06,53.0263671875
2005-06-07,53.165435791015625
2005-06-08,53.067588806152344
2005-06-09,53.06241989135742
2005-06-10,52.856353759765625
2005-06-13,52.81001281738281
2005-06-14,52.743045806884766
2005-06-15,52.712120056152344
2005-06-16,52.871826171875
2005-06-17,52.871826171875
2005-06-20,52.7533073425293
2005-06-21,52.96965026855469
2005-06-22,53.19636535644531
2005-06-23,53.14487075805664
2005-06-24,53.227291107177734
2005-06-27,53.26846694946289
2005-06-28,53.11393737792969
2005-06-29,53.08818817138672
2005-06-30,53.25816345214844
2005-07-01,53.068477630615234
2005-07-05,52.87211990356445
2005-07-06,52.9548225402832
2005-07-07,53.0219841003418
2005-07-08,52.934120178222656
2005-07-11,52.939300537109375
2005-07-12,52.91343307495117
2005-07-13,52.84108352661133
2005-07-14,52.84108352661133
2005-07-15,52.86697006225586
2005-07-18,52.773921966552734
2005-07-19,52.79977035522461
2005-07-20,52.887611389160156
2005-07-21,52.61369705200195
2005-07-22,52.69123077392578
2005-07-25,52.69123077392578
2005-07-26,52.748050689697266
2005-07-27,52.71709060668945
2005-07-28,52.87211990356445
2005-07-29,52.706729888916016
2005-08-01,52.67609405517578
2005-08-02,52.56206512451172
2005-08-03,52.733184814453125
2005-08-04,52.68128204345703
2005-08-05,52.4220085144043
2005-08-08,52.411685943603516
2005-08-09,52.505008697509766
2005-08-10,52.510169982910156
2005-08-11,52.650203704833984
2005-08-12,52.80059814453125
2005-08-15,52.75391387939453
2005-08-16,52.878353118896484
2005-08-17,52.76945114135742
2005-08-18,52.91466522216797
2005-08-19,52.86280059814453
2005-08-22,52.90947341918945
2005-08-23,52.94576644897461
2005-08-24,53.013153076171875
2005-08-25,53.013153076171875
2005-08-26,52.97169876098633
2005-08-29,52.992427825927734
2005-08-30,53.1220588684082
2005-08-31,53.32946014404297
2005-09-01,53.402286529541016
2005-09-02,53.3763427734375
2005-09-06,53.272220611572266
2005-09-07,53.183815002441406
2005-09-08,53.178558349609375
2005-09-09,53.162986755371094
2005-09-12,53.09013748168945
2005-09-13,53.220211029052734
2005-09-14,53.162986755371094
2005-09-15,53.03289794921875
2005-09-16,52.91327667236328
2005-09-19,52.960105895996094
2005-09-20,52.92368698120117
2005-09-21,53.04336166381836
2005-09-22,53.09013748168945
2005-09-23,52.99654769897461
2005-09-26,52.86642074584961
2005-09-27,52.83006286621094
2005-09-28,52.9756965637207
2005-09-29,52.856040954589844
2005-09-30,52.83006286621094
2005-10-03,52.65098190307617
2005-10-04,52.72407531738281
2005-10-05,52.80759811401367
2005-10-06,52.771053314208984
2005-10-07,52.718849182128906
2005-10-10,52.786781311035156
2005-10-11,52.63008117675781
2005-10-12,52.60923385620117
2005-10-13,52.47355651855469
2005-10-14,52.4578742980957
2005-10-17,52.5413932800293
2005-10-18,52.5205078125
2005-10-19,52.614479064941406
2005-10-20,52.62485122680664
2005-10-21,52.75017547607422
2005-10-24,52.64054870605469
2005-10-25,52.483978271484375
2005-10-26,52.27518081665039
2005-10-27,52.39519500732422
2005-10-28,52.31169891357422
2005-10-31,52.30649948120117
2005-11-01,52.32431411743164
2005-11-02,52.27718734741211
2005-11-03,52.099082946777344
2005-11-04,52.151466369628906
2005-11-07,52.156700134277344
2005-11-08,52.33477783203125
2005-11-09,52.19854736328125
2005-11-10,52.381919860839844
2005-11-11,52.434364318847656
2005-11-14,52.256221771240234
2005-11-15,52.32956314086914
2005-11-16,52.4500732421875
2005-11-17,52.46578598022461
2005-11-18,52.444786071777344
2005-11-21,52.61244201660156
2005-11-22,52.7486686706543
2005-11-23,52.71198272705078
2005-11-25,52.75912857055664
2005-11-28,52.68582534790039
2005-11-29,52.61244201660156
2005-11-30,52.502437591552734
2005-12-01,52.428279876708984
2005-12-02,52.428279876708984
2005-12-05,52.45458221435547
2005-12-06,52.54401397705078
2005-12-07,52.47566223144531
2005-12-08,52.74378967285156
2005-12-09,52.56498718261719
2005-12-12,52.45458221435547
2005-12-13,52.654422760009766
2005-12-14,52.79640197753906
2005-12-15,52.74378967285156
2005-12-16,52.738502502441406
2005-12-19,52.78059005737305
2005-12-20,52.79640197753906
2005-12-21,52.79640197753906
2005-12-22,52.912105560302734
2005-12-23,53.04883575439453
2005-12-27,53.18553924560547
2005-12-28,52.99760818481445
2005-12-29,53.03456115722656
2005-12-30,53.09790802001953
2006-01-03,53.1242561340332
2006-01-04,53.25099563598633
2006-01-05,53.25099563598633
2006-01-06,53.129581451416016
2006-01-09,53.18760299682617
2006-01-10,53.0820198059082
2006-01-11,53.04509735107422
2006-01-12,53.182315826416016
2006-01-13,53.33016586303711
2006-01-17,53.3565559387207
2006-01-18,53.419898986816406
2006-01-19,53.34071350097656
2006-01-20,53.36709213256836
2006-01-23,53.36709213256836
2006-01-24,53.27737045288086
2006-01-25,53.14537048339844
2006-01-26,52.98175048828125
2006-01-27,53.05038070678711
2006-01-30,53.055667877197266
2006-01-31,53.06617736816406
2006-02-01,52.91840744018555
2006-02-02,52.955448150634766
2006-02-03,53.10386276245117
2006-02-06,53.0932502746582
2006-02-07,53.0561637878418
2006-02-08,53.029693603515625
2006-02-09,53.061458587646484
2006-02-10,52.95018005371094
2006-02-13,52.98725891113281
2006-02-14,52.90250778198242
2006-02-15,52.96076965332031
2006-02-16,52.90779495239258
2006-02-17,53.12503433227539
2006-02-21,52.92901611328125
2006-02-22,53.140933990478516
2006-02-23,53.10917282104492
2006-02-24,53.151512145996094
2006-02-27,53.040260314941406
2006-02-28,53.151512145996094
2006-03-01,53.153076171875
2006-03-02,53.0201530456543
2006-03-03,52.91382598876953
2006-03-06,52.62127685546875
2006-03-07,52.7542610168457
2006-03-08,52.78083801269531
2006-03-09,52.71173858642578
2006-03-10,52.7330207824707
2006-03-13,52.82871627807617
2006-03-14,53.004207611083984
2006-03-15,52.86065673828125
2006-03-16,53.08395767211914
2006-03-17,52.96698760986328
2006-03-20,52.945743560791016
2006-03-21,52.80742645263672
2006-03-22,52.90318298339844
2006-03-23,52.86065673828125
2006-03-24,52.95104217529297
2006-03-27,52.993553161621094
2006-03-28,52.86065673828125
2006-03-29,52.7542610168457
2006-03-30,52.51496887207031
2006-03-31,52.690460205078125
2006-04-03,52.6386604309082
2006-04-04,52.70805358886719
2006-04-05,52.74540710449219
2006-04-06,52.70274353027344
2006-04-07,52.52653503417969
2006-04-10,52.47850036621094
2006-04-11,52.585269927978516
2006-04-12,52.5372314453125
2006-04-13,52.43046951293945
2006-04-17,52.5158576965332
2006-04-18,52.47850036621094
2006-04-19,52.52653503417969
2006-04-20,52.44643783569336
2006-04-21,52.44115447998047
2006-04-24,52.6386604309082
2006-04-25,52.46249771118164
2006-04-26,52.37175750732422
2006-04-27,52.49456787109375
2006-04-28,52.61193084716797
2006-05-01,52.40565490722656
2006-05-02,52.459228515625
2006-05-03,52.4217414855957
2006-05-04,52.39492416381836
2006-05-05,52.49139404296875
2006-05-08,52.52891540527344
2006-05-09,52.50210952758789
2006-05-10,52.44319152832031
2006-05-11,52.4110107421875
2006-05-12,52.29845428466797
2006-05-15,52.33064270019531
2006-05-16,52.587886810302734
2006-05-17,52.437843322753906
2006-05-18,52.657527923583984
2006-05-19,52.64677429199219
2006-05-22,52.657527923583984
2006-05-23,52.51282501220703
2006-05-24,52.52355194091797
2006-05-25,52.5181884765625
2006-05-26,52.74330139160156
2006-05-30,52.62538146972656
2006-05-31,52.50747299194336
2006-06-01,52.46603012084961
2006-06-02,52.869564056396484
2006-06-05,52.69738006591797
2006-06-06,52.83726119995117
2006-06-07,52.67044448852539
2006-06-08,52.8480339050293
2006-06-09,52.92331314086914
2006-06-12,52.76194763183594
2006-06-13,52.91259002685547
2006-06-14,52.71352767944336
2006-06-15,52.62744903564453
2006-06-16,52.595157623291016
2006-06-19,52.45530700683594
2006-06-20,52.48755645751953
2006-06-21,52.503700256347656
2006-06-22,52.27775955200195
2006-06-23,52.304656982421875
2006-06-26,52.15401077270508
2006-06-27,52.29926300048828
2006-06-28,52.245460510253906
2006-06-29,52.428375244140625
2006-06-30,52.422977447509766
2006-07-03,52.50294494628906
2006-07-05,52.34629821777344
2006-07-06,52.39494705200195
2006-07-07,52.5893669128418
2006-07-10,52.63795852661133
2006-07-11,52.724395751953125
2006-07-12,52.7568244934082
2006-07-13,52.80002212524414
2006-07-14,52.870262145996094
2006-07-17,52.7568244934082
2006-07-18,52.7190055847168
2006-07-19,52.92427444458008
2006-07-20,52.97828674316406
2006-07-21,52.94588088989258
2006-07-24,53.026885986328125
2006-07-25,52.98371124267578
2006-07-26,53.01611328125
2006-07-27,53.10252380371094
2006-07-28,53.215980529785156
2006-07-31,53.15115737915039
2006-08-01,53.280784606933594
2006-08-02,53.30244827270508
2006-08-03,53.31330490112305
2006-08-04,53.48146057128906
2006-08-07,53.48686599731445
2006-08-08,53.48686599731445
2006-08-09,53.530269622802734
2006-08-10,53.50314712524414
2006-08-11,53.41095733642578
2006-08-14,53.35124969482422
2006-08-15,53.48146057128906
2006-08-16,53.660457611083984
2006-08-17,53.66585159301758
2006-08-18,53.70383071899414
2006-08-21,53.8339958190918
2006-08-22,53.84489059448242
2006-08-23,53.823184967041016
2006-08-24,53.81772232055664
2006-08-25,53.872013092041016
2006-08-28,53.823184967041016
2006-08-29,53.84489059448242
2006-08-30,53.92622756958008
2006-08-31,53.996761322021484
2006-09-01,54.003841400146484
2006-09-05,53.938514709472656
2006-09-06,53.94933319091797
2006-09-07,53.93302917480469
2006-09-08,54.003841400146484
2006-09-11,53.9656982421875
2006-09-12,54.09638977050781
2006-09-13,54.13997268676758
2006-09-14,54.063697814941406
2006-09-15,54.04737091064453
2006-09-18,54.03649139404297
2006-09-19,54.16175079345703
2006-09-20,54.22170639038086
2006-09-21,54.45582580566406
2006-09-22,54.488426208496094
2006-09-25,54.597389221191406
2006-09-26,54.5919303894043
2006-09-27,54.570159912109375
2006-09-28,54.58649826049805
2006-09-29,54.54294967651367
2006-10-02,54.5943489074707
2006-10-03,54.5833854675293
2006-10-04,54.79665756225586
2006-10-05,54.627140045166016
2006-10-06,54.4247932434082
2006-10-09,54.53968048095703
2006-10-10,54.32640838623047
2006-10-11,54.2662353515625
2006-10-12,54.32090759277344
2006-10-13,54.18422317504883
2006-10-16,54.27172088623047
2006-10-17,54.3537483215332
2006-10-18,54.419342041015625
2006-10-19,54.39202117919922
2006-10-20,54.375614166259766
2006-10-23,54.21706008911133
2006-10-24,54.27716064453125
2006-10-25,54.40842056274414
2006-10-26,54.5943489074707
2006-10-27,54.70372772216797
2006-10-30,54.71460723876953
2006-10-31,54.91696548461914
2006-11-01,55.01141357421875
2006-11-02,54.9510498046875
2006-11-03,54.66547393798828
2006-11-06,54.66547393798828
2006-11-07,54.8027458190918
2006-11-08,54.9510498046875
2006-11-09,54.967498779296875
2006-11-10,55.088279724121094
2006-11-13,55.02237319946289
2006-11-14,55.0992546081543
2006-11-15,54.99492645263672
2006-11-16,54.94552230834961
2006-11-17,55.088279724121094
2006-11-20,55.126731872558594
2006-11-21,55.19812774658203
2006-11-22,55.274993896484375
2006-11-24,55.29146957397461
2006-11-27,55.26401901245117
2006-11-28,55.41230010986328
2006-11-29,55.32993698120117
2006-11-30,55.500152587890625
2006-12-01,55.60379409790039
2006-12-04,55.658935546875
2006-12-05,55.62583541870117
2006-12-06,55.58174133300781
2006-12-07,55.53214645385742
2006-12-08,55.416358947753906
2006-12-11,55.40531539916992
2006-12-12,55.5596809387207
2006-12-13,55.388790130615234
2006-12-14,55.31157684326172
2006-12-15,55.30060577392578
2006-12-18,55.3336181640625
2006-12-19,55.37226486206055
2006-12-20,55.350189208984375
2006-12-21,55.460445404052734
2006-12-22,55.410858154296875
2006-12-26,55.39424514770508
2006-12-27,55.24434280395508
2006-12-28,55.172401428222656
2006-12-29,55.1668586730957
2007-01-03,55.283042907714844
2007-01-04,55.39925765991211
2007-01-05,55.360511779785156
2007-01-08,55.393733978271484
2007-01-09,55.393733978271484
2007-01-10,55.3328857421875
2007-01-11,55.227783203125
2007-01-12,55.15027618408203
2007-01-16,55.22220993041992
2007-01-17,55.189002990722656
2007-01-18,55.2664794921875
2007-01-19,55.24434280395508
2007-01-22,55.27199935913086
2007-01-23,55.1668586730957
2007-01-24,55.15027618408203
2007-01-25,55.07833480834961
2007-01-26,55.072818756103516
2007-01-29,55.000885009765625
2007-01-30,55.08388137817383
2007-01-31,55.128135681152344
2007-02-01,55.15758514404297
2007-02-02,55.235355377197266
2007-02-05,55.3242301940918
2007-02-06,55.429779052734375
2007-02-07,55.49640655517578
2007-02-08,55.529788970947266
2007-02-09,55.402000427246094
2007-02-12,55.346412658691406
2007-02-13,55.340904235839844
2007-02-14,55.5519905090332
2007-02-15,55.6297607421875
2007-02-16,55.668663024902344
2007-02-20,55.6964225769043
2007-02-21,55.690853118896484
2007-02-22,55.579776763916016
2007-02-23,55.713104248046875
2007-02-26,55.8353271484375
2007-02-27,56.06304931640625
2007-02-28,56.0241584777832
2007-03-01,56.015254974365234
2007-03-02,56.13241195678711
2007-03-05,56.09891128540039
2007-03-06,56.05989456176758
2007-03-07,56.10452651977539
2007-03-08,56.05433654785156
2007-03-09,55.89815139770508
2007-03-12,56.071014404296875
2007-03-13,56.216033935546875
2007-03-14,56.149112701416016
2007-03-15,56.08778381347656
2007-03-16,56.09328079223633
2007-03-19,56.05433654785156
2007-03-20,56.11008071899414
2007-03-21,56.18256759643555
2007-03-22,56.07664489746094
2007-03-23,55.998531341552734
2007-03-26,55.965087890625
2007-03-27,55.97624588012695
2007-03-28,56.004146575927734
2007-03-29,55.914886474609375
2007-03-30,55.914886474609375
2007-04-02,55.98711013793945
2007-04-03,55.93114471435547
2007-04-04,55.99269104003906
2007-04-05,55.94232940673828
2007-04-09,55.72957992553711
2007-04-10,55.81354522705078
2007-04-11,55.77994155883789
2007-04-12,55.847164154052734
2007-04-13,55.75752258300781
2007-04-16,55.86954879760742
2007-04-17,56.03191375732422
2007-04-18,56.115875244140625
2007-04-19,56.093509674072266
2007-04-20,56.065521240234375
2007-04-23,56.12147903442383
2007-04-24,56.149478912353516
2007-04-25,56.171852111816406
2007-04-26,56.065521240234375
2007-04-27,56.05427932739258
2007-04-30,56.24460983276367
2007-05-01,56.21202850341797
2007-05-02,56.2288818359375
2007-05-03,56.16708755493164
2007-05-04,56.24016571044922
2007-05-07,56.29636764526367
2007-05-08,56.234535217285156
2007-05-09,56.16708755493164
2007-05-10,56.26261520385742
2007-05-11,56.150230407714844
2007-05-14,56.161468505859375
2007-05-15,56.13901138305664
2007-05-16,56.150230407714844
2007-05-17,56.05466079711914
2007-05-18,55.891746520996094
2007-05-21,56.00407409667969
2007-05-22,55.891746520996094
2007-05-23,55.84674835205078
2007-05-24,55.8692741394043
2007-05-25,55.841102600097656
2007-05-29,55.78489303588867
2007-05-30,55.85236740112305
2007-05-31,55.72872543334961
2007-06-01,55.67111587524414
2007-06-04,55.7388916015625
2007-06-05,55.5808219909668
2007-06-06,55.60344314575195
2007-06-07,55.2196159362793
2007-06-08,55.151893615722656
2007-06-11,55.19135665893555
2007-06-12,54.863975524902344
2007-06-13,54.948665618896484
