Date,spy
1994-06-17,26.19676399230957
1994-06-20,25.973690032958984
1994-06-21,25.750629425048828
1994-06-22,25.84877586364746
1994-06-23,25.697111129760742
1994-06-24,25.16175079345703
1994-06-27,25.598955154418945
1994-06-28,25.474031448364258
1994-06-29,25.554330825805664
1994-06-30,25.39373779296875
1994-07-01,25.4472599029541
1994-07-05,25.58110237121582
1994-07-06,25.545421600341797
1994-07-07,25.652496337890625
1994-07-08,25.64356803894043
1994-07-11,25.554330825805664
1994-07-12,25.590038299560547
1994-07-13,25.6346378326416
1994-07-14,25.911243438720703
1994-07-15,25.92017936706543
1994-07-18,25.964780807495117
1994-07-19,25.911243438720703
1994-07-20,25.79524803161621
1994-07-21,25.84877586364746
1994-07-22,25.893400192260742
1994-07-25,25.92909049987793
1994-07-26,25.90233612060547
1994-07-27,25.90233612060547
1994-07-28,25.955852508544922
1994-07-29,26.214611053466797
1994-08-01,26.339523315429688
1994-08-02,26.375215530395508
1994-08-03,26.384140014648438
1994-08-04,26.23246192932129
1994-08-05,26.143230438232422
1994-08-08,26.205690383911133
1994-08-09,26.250293731689453
1994-08-10,26.348459243774414
1994-08-11,26.250293731689453
1994-08-12,26.45552635192871
1994-08-15,26.446605682373047
1994-08-16,26.633970260620117
1994-08-17,26.616132736206055
1994-08-18,26.52688980102539
1994-08-19,26.509069442749023
1994-08-22,26.482295989990234
1994-08-23,26.633970260620117
1994-08-24,26.919498443603516
1994-08-25,26.848125457763672
1994-08-26,27.231792449951172
1994-08-29,27.213943481445312
1994-08-30,27.285329818725586
1994-08-31,27.213943481445312
1994-09-01,27.124713897705078
1994-09-02,27.008729934692383
1994-09-06,27.01766014099121
1994-09-07,26.99090003967285
1994-09-08,27.124713897705078
1994-09-09,26.839195251464844
1994-09-12,26.758901596069336
1994-09-13,26.839195251464844
1994-09-14,26.865982055664062
1994-09-15,27.20503807067871
1994-09-16,27.011423110961914
1994-09-19,27.0383243560791
1994-09-20,26.526660919189453
1994-09-21,26.526660919189453
1994-09-22,26.463817596435547
1994-09-23,26.374053955078125
1994-09-26,26.508708953857422
1994-09-27,26.490758895874023
1994-09-28,26.697219848632812
1994-09-29,26.562576293945312
1994-09-30,26.526660919189453
1994-10-03,26.463817596435547
1994-10-04,26.068832397460938
1994-10-05,26.07781982421875
1994-10-06,25.997024536132812
1994-10-07,26.11372947692871
1994-10-10,26.392005920410156
1994-10-11,26.787002563476562
1994-10-12,26.822887420654297
1994-10-13,26.91266632080078
1994-10-14,27.029376983642578
1994-10-17,26.975505828857422
1994-10-18,26.91266632080078
1994-10-19,27.0383243560791
1994-10-20,26.858806610107422
1994-10-21,26.751089096069336
1994-10-24,26.526660919189453
1994-10-25,26.553590774536133
1994-10-26,26.6523494720459
1994-10-27,26.813922882080078
1994-10-28,27.379459381103516
1994-10-31,27.28071403503418
1994-11-01,26.975505828857422
1994-11-02,26.822887420654297
1994-11-03,26.966527938842773
1994-11-04,26.616430282592773
1994-11-07,26.697219848632812
1994-11-08,26.9036865234375
1994-11-09,26.948570251464844
1994-11-10,26.760051727294922
1994-11-11,26.66131591796875
1994-11-14,26.91266632080078
1994-11-15,26.822887420654297
1994-11-16,26.91266632080078
1994-11-17,26.733135223388672
1994-11-18,26.697219848632812
1994-11-21,26.42790985107422
1994-11-22,25.853404998779297
1994-11-23,25.997024536132812
1994-11-25,26.122713088989258
1994-11-28,26.239397048950195
1994-11-29,26.23040771484375
1994-11-30,26.194520950317383
1994-12-01,25.934188842773438
1994-12-02,26.176565170288086
1994-12-05,26.2034912109375
1994-12-06,26.22144889831543
1994-12-07,26.032922744750977
1994-12-08,25.781574249267578
1994-12-09,25.880325317382812
1994-12-12,26.050874710083008
1994-12-13,26.14961051940918
1994-12-14,26.28428840637207
1994-12-15,26.36507225036621
1994-12-16,26.49385643005371
1994-12-19,26.5300350189209
1994-12-20,26.4486141204834
1994-12-21,26.729114532470703
1994-12-22,26.647663116455078
1994-12-23,26.674808502197266
1994-12-27,26.819597244262695
1994-12-28,26.683883666992188
1994-12-29,26.701969146728516
1994-12-30,26.385278701782227
1995-01-03,26.511940002441406
1995-01-04,26.63861656188965
1995-01-05,26.63861656188965
1995-01-06,26.665781021118164
1995-01-09,26.692914962768555
1995-01-10,26.720056533813477
1995-01-11,26.7381534576416
1995-01-12,26.747207641601562
1995-01-13,27.063901901245117
1995-01-16,27.22678565979004
1995-01-17,27.235830307006836
1995-01-18,27.20867919921875
1995-01-19,27.05486488342285
1995-01-20,26.955339431762695
1995-01-23,27.036766052246094
1995-01-24,27.072959899902344
1995-01-25,27.145347595214844
1995-01-26,27.172487258911133
1995-01-27,27.281064987182617
1995-01-30,27.16343879699707
1995-01-31,27.272008895874023
1995-02-01,27.26297950744629
1995-02-02,27.425851821899414
1995-02-03,27.81493377685547
1995-02-06,27.932559967041016
1995-02-07,27.968740463256836
1995-02-08,27.968740463256836
1995-02-09,27.968740463256836
1995-02-10,28.004945755004883
1995-02-13,28.013988494873047
1995-02-14,28.050167083740234
1995-02-15,28.204004287719727
1995-02-16,28.16780662536621
1995-02-17,28.059223175048828
1995-02-21,28.050167083740234
1995-02-22,28.258302688598633
1995-02-23,28.303539276123047
1995-02-24,28.375925064086914
1995-02-27,28.149736404418945
1995-02-28,28.384994506835938
1995-03-01,28.204004287719727
1995-03-02,28.240209579467773
1995-03-03,28.24925422668457
1995-03-06,28.26734733581543
1995-03-07,28.050167083740234
1995-03-08,28.122577667236328
1995-03-09,28.113506317138672
1995-03-10,28.529748916625977
1995-03-13,28.502614974975586
1995-03-14,28.710731506347656
1995-03-15,28.65642738342285
1995-03-16,28.828350067138672
1995-03-17,28.857044219970703
1995-03-20,28.857044219970703
1995-03-21,28.784236907958984
1995-03-22,28.811534881591797
1995-03-23,28.829744338989258
1995-03-24,29.239110946655273
1995-03-27,29.35737419128418
1995-03-28,29.35737419128418
1995-03-29,29.34828758239746
1995-03-30,29.293716430664062
1995-03-31,29.175432205200195
1995-04-03,29.248220443725586
1995-04-04,29.439271926879883
1995-04-05,29.439271926879883
1995-04-06,29.54844093322754
1995-04-07,29.521133422851562
1995-04-10,29.575733184814453
1995-04-11,29.475635528564453
1995-04-12,29.575733184814453
1995-04-13,29.739479064941406
1995-04-17,29.566612243652344
1995-04-18,29.466554641723633
1995-04-19,29.439271926879883
1995-04-20,29.484750747680664
1995-04-21,29.630311965942383
1995-04-24,29.976011276245117
1995-04-25,29.89412498474121
1995-04-26,29.921424865722656
1995-04-27,29.99420166015625
1995-04-28,30.03969955444336
1995-05-01,29.957826614379883
1995-05-02,30.021509170532227
1995-05-03,30.43997573852539
1995-05-04,30.421791076660156
1995-05-05,30.38541030883789
1995-05-08,30.603731155395508
1995-05-09,30.576438903808594
1995-05-10,30.612831115722656
1995-05-11,30.6947021484375
1995-05-12,30.712902069091797
1995-05-15,30.858455657958984
1995-05-16,30.876665115356445
1995-05-17,30.75839614868164
1995-05-18,30.312625885009766
1995-05-19,30.330801010131836
1995-05-22,30.66741180419922
1995-05-23,30.949424743652344
1995-05-24,30.931249618530273
1995-05-25,30.95852279663086
1995-05-26,30.603731155395508
1995-05-30,30.594650268554688
1995-05-31,31.2314395904541
1995-06-01,31.149578094482422
1995-06-02,31.17685890197754
1995-06-05,31.367923736572266
1995-06-06,31.31333351135254
1995-06-07,31.149578094482422
1995-06-08,31.076801300048828
1995-06-09,30.894853591918945
1995-06-12,31.067712783813477
1995-06-13,31.40431022644043
1995-06-14,31.377023696899414
1995-06-15,31.513477325439453
1995-06-16,31.607040405273438
1995-06-19,31.963924407958984
1995-06-20,31.881561279296875
1995-06-21,31.86325454711914
1995-06-22,32.28419494628906
1995-06-23,32.22013473510742
1995-06-26,31.835800170898438
1995-06-27,31.77176284790039
1995-06-28,31.936447143554688
1995-06-29,31.881561279296875
1995-06-30,31.86325454711914
1995-07-03,31.98221778869629
1995-07-05,32.10117721557617
1995-07-06,32.512962341308594
1995-07-07,32.659366607666016
1995-07-10,32.677677154541016
1995-07-11,32.52212142944336
1995-07-12,32.92475128173828
1995-07-13,32.851558685302734
1995-07-14,32.82410430908203
1995-07-17,33.007110595703125
1995-07-18,32.72344207763672
1995-07-19,32.36656188964844
1995-07-20,32.48553466796875
1995-07-21,32.448909759521484
1995-07-24,32.68684005737305
1995-07-25,32.93389129638672
1995-07-26,32.906471252441406
1995-07-27,33.18098831176758
1995-07-28,32.97048568725586
1995-07-31,32.88814926147461
1995-08-01,32.833251953125
1995-08-02,32.760040283203125
1995-08-03,32.75090408325195
1995-08-04,32.7874870300293
1995-08-07,32.86070251464844
1995-08-08,32.86070251464844
1995-08-09,32.851558685302734
1995-08-10,32.77832794189453
1995-08-11,32.5953483581543
1995-08-14,32.88814926147461
1995-08-15,32.82410430908203
1995-08-16,32.915611267089844
1995-08-17,32.86070251464844
1995-08-18,32.89729690551758
1995-08-21,32.805789947509766
1995-08-22,32.86983871459961
1995-08-23,32.75090408325195
1995-08-24,32.7874870300293
1995-08-25,32.97048568725586
1995-08-28,32.851558685302734
1995-08-29,32.93389129638672
1995-08-30,33.007110595703125
1995-08-31,33.03457260131836
1995-09-01,33.18098831176758
1995-09-05,33.49211120605469
1995-09-06,33.55615997314453
1995-09-07,33.57447052001953
1995-09-08,33.702579498291016
1995-09-11,33.794090270996094
1995-09-12,33.949649810791016
1995-09-13,34.105220794677734
1995-09-14,34.41633605957031
1995-09-15,34.406856536865234
1995-09-18,34.278053283691406
1995-09-19,34.44365692138672
1995-09-20,34.609230041503906
1995-09-21,34.32407760620117
1995-09-22,34.33325958251953
1995-09-25,34.278053283691406
1995-09-26,34.26884078979492
1995-09-27,34.241275787353516
1995-09-28,34.498844146728516
1995-09-29,34.43445587158203
1995-10-02,34.25965881347656
1995-10-03,34.296470642089844
1995-10-04,34.25965881347656
1995-10-05,34.3608512878418
1995-10-06,34.38844299316406
1995-10-09,34.1032600402832
1995-10-10,34.08489227294922
1995-10-11,34.19526290893555
1995-10-12,34.406856536865234
1995-10-13,34.517250061035156
1995-10-16,34.35165786743164
1995-10-17,34.58164596557617
1995-10-18,34.682830810546875
1995-10-19,34.84843444824219
1995-10-20,34.63682556152344
1995-10-23,34.5632438659668
1995-10-24,34.60004425048828
1995-10-25,34.31486511230469
1995-10-26,34.00205612182617
1995-10-27,34.25965881347656
1995-10-30,34.480464935302734
1995-10-31,34.33325958251953
1995-11-01,34.609230041503906
1995-11-02,34.83003616333008
1995-11-03,34.87602615356445
1995-11-06,34.75643539428711
1995-11-07,34.62765121459961
1995-11-08,34.94043731689453
1995-11-09,35.069244384765625
1995-11-10,35.05083084106445
1995-11-13,35.01403045654297
1995-11-14,34.78404235839844
1995-11-15,35.13362503051758
1995-11-16,35.32680892944336
1995-11-17,35.437225341796875
1995-11-20,35.25321578979492
1995-11-21,35.538421630859375
1995-11-22,35.42801284790039
1995-11-24,35.52001190185547
1995-11-27,35.52923583984375
1995-11-28,35.906394958496094
1995-11-29,35.943199157714844
1995-11-30,35.86042022705078
1995-12-01,35.906394958496094
1995-12-04,36.34798812866211
1995-12-05,36.5871696472168
1995-12-06,36.66997528076172
1995-12-07,36.476768493652344
1995-12-08,36.59636306762695
1995-12-11,36.752769470214844
1995-12-12,36.642372131347656
1995-12-13,36.87236404418945
1995-12-14,36.60557174682617
1995-12-15,36.61896514892578
1995-12-18,35.91548538208008
1995-12-19,36.295005798339844
1995-12-20,35.94325256347656
1995-12-21,36.128379821777344
1995-12-22,36.25798416137695
1995-12-26,36.433860778808594
1995-12-27,36.41535568237305
1995-12-28,36.37831115722656
1995-12-29,36.424591064453125
1996-01-02,36.813385009765625
1996-01-03,36.91518783569336
1996-01-04,36.563438415527344
1996-01-05,36.48940658569336
1996-01-08,36.62824630737305
1996-01-09,35.99879837036133
1996-01-10,35.52670669555664
1996-01-11,35.73960876464844
1996-01-12,35.68407440185547
1996-01-15,35.61001968383789
1996-01-16,36.0450553894043
1996-01-17,35.933998107910156
1996-01-18,36.05433654785156
1996-01-19,36.295005798339844
1996-01-22,36.30427169799805
1996-01-23,36.387569427490234
1996-01-24,36.68377685546875
1996-01-25,36.55418395996094
1996-01-26,36.86892318725586
1996-01-29,37.01701736450195
1996-01-30,37.33173370361328
1996-01-31,37.720516204833984
1996-02-01,37.859352111816406
1996-02-02,37.70199203491211
1996-02-05,38.007476806640625
1996-02-06,38.36847686767578
1996-02-07,38.59062194824219
1996-02-08,39.007179260253906
1996-02-09,38.997920989990234
1996-02-12,39.29412841796875
1996-02-13,39.2108268737793
1996-02-14,38.86833190917969
1996-02-15,38.627655029296875
1996-02-16,38.470298767089844
1996-02-20,38.090782165527344
1996-02-21,38.5628776550293
1996-02-22,39.17379379272461
1996-02-23,39.06272506713867
1996-02-26,38.507320404052734
1996-02-27,38.38699722290039
1996-02-28,38.21110534667969
1996-02-29,37.84083938598633
1996-03-01,38.44252395629883
1996-03-04,38.664669036865234
1996-03-05,39.025691986083984
1996-03-06,38.68320083618164
1996-03-07,38.87758255004883
1996-03-08,37.61868667602539
1996-03-11,38.053749084472656
1996-03-12,37.757530212402344
1996-03-13,38.0167121887207
1996-03-14,38.183353424072266
1996-03-15,38.157684326171875
1996-03-18,38.89219665527344
1996-03-19,38.80853271484375
1996-03-20,38.76201629638672
1996-03-21,38.669071197509766
1996-03-22,38.77131652832031
1996-03-25,38.69695281982422
1996-03-26,38.88288116455078
1996-03-27,38.529605865478516
1996-03-28,38.67835998535156
1996-03-29,38.49240493774414
1996-04-01,38.93868637084961
1996-04-02,39.013057708740234
1996-04-03,39.013057708740234
1996-04-04,38.98517990112305
1996-04-08,38.31574249267578
1996-04-09,38.16697692871094
1996-04-10,37.48823928833008
1996-04-11,37.441749572753906
1996-04-12,37.91595458984375
1996-04-15,38.2320671081543
1996-04-16,38.343658447265625
1996-04-17,38.250667572021484
1996-04-18,38.306461334228516
1996-04-19,38.399410247802734
1996-04-22,38.69695281982422
1996-04-23,38.81781005859375
1996-04-24,38.67835998535156
1996-04-25,38.85501480102539
1996-04-26,38.93868637084961
1996-04-29,38.93868637084961
1996-04-30,38.910797119140625
1996-05-01,38.994503021240234
1996-05-02,38.32503128051758
1996-05-03,38.26926040649414
1996-05-06,38.2320671081543
1996-05-07,38.074005126953125
1996-05-08,38.548187255859375
1996-05-09,38.52028274536133
1996-05-10,38.90148162841797
1996-05-13,39.48725891113281
1996-05-14,39.72898864746094
1996-05-15,39.682498931884766
1996-05-16,39.76619338989258
1996-05-17,39.98003005981445
1996-05-20,40.249656677246094
1996-05-21,40.19386291503906
1996-05-22,40.57508087158203
1996-05-23,40.407718658447266
1996-05-24,40.565792083740234
1996-05-28,40.15668869018555
1996-05-29,39.887046813964844
1996-05-30,40.091590881347656
1996-05-31,39.79408264160156
1996-06-03,39.905643463134766
1996-06-04,40.1845817565918
1996-06-05,40.53788757324219
1996-06-06,40.2403450012207
1996-06-07,40.2403450012207
1996-06-10,40.110191345214844
1996-06-11,40.07299041748047
1996-06-12,39.99862289428711
1996-06-13,39.99862289428711
1996-06-14,39.831268310546875
1996-06-17,39.80336380004883
1996-06-18,39.477943420410156
1996-06-19,39.65460968017578
1996-06-20,39.626708984375
1996-06-21,39.96754837036133
1996-06-24,40.042320251464844
1996-06-25,39.99558639526367
1996-06-26,39.72451400756836
1996-06-27,40.00492858886719
1996-06-28,40.14513397216797
1996-07-01,40.490966796875
1996-07-02,40.3414421081543
1996-07-03,40.25729751586914
1996-07-05,39.229122161865234
1996-07-08,39.070213317871094
1996-07-09,39.229122161865234
1996-07-10,39.388023376464844
1996-07-11,38.593536376953125
1996-07-12,38.6215705871582
1996-07-15,37.48124694824219
1996-07-16,37.57472610473633
1996-07-17,38.023380279541016
1996-07-18,38.54682922363281
1996-07-19,38.26640319824219
1996-07-22,37.98599624633789
1996-07-23,37.49995040893555
1996-07-24,37.57472610473633
1996-07-25,37.91121292114258
1996-07-26,38.116859436035156
1996-07-29,37.69624328613281
1996-07-30,38.060768127441406
1996-07-31,38.34115982055664
1996-08-01,38.97676467895508
1996-08-02,39.817989349365234
1996-08-05,39.584320068359375
1996-08-06,39.70582580566406
1996-08-07,39.80864715576172
1996-08-08,39.74323654174805
1996-08-09,39.61235046386719
1996-08-12,39.90210723876953
1996-08-13,39.584320068359375
1996-08-14,39.72451400756836
1996-08-15,39.64973449707031
1996-08-16,39.986244201660156
1996-08-19,40.00492858886719
1996-08-20,39.97688674926758
1996-08-21,39.83667755126953
1996-08-22,40.21055603027344
1996-08-23,39.99558639526367
1996-08-26,39.799278259277344
1996-08-27,39.9488410949707
1996-08-28,39.88343048095703
1996-08-29,39.49085235595703
1996-08-30,39.0796012878418
1996-09-03,39.33195495605469
1996-09-04,39.36933517456055
1996-09-05,38.89264678955078
1996-09-06,39.444114685058594
1996-09-09,39.911460876464844
1996-09-10,39.89276885986328
1996-09-11,40.11709213256836
1996-09-12,40.397491455078125
1996-09-13,41.014400482177734
1996-09-16,41.1639518737793
1996-09-17,41.07048797607422
1996-09-18,40.967689514160156
1996-09-19,41.126548767089844
1996-09-20,41.27245330810547
1996-09-23,41.2630500793457
1996-09-24,41.253658294677734
1996-09-25,41.281829833984375
1996-09-26,41.2630500793457
1996-09-27,41.30062484741211
1996-09-30,41.2630500793457
1996-10-01,41.48854446411133
1996-10-02,41.770408630371094
1996-10-03,41.73283004760742
1996-10-04,42.29648971557617
