Unnamed: 0,spy_ret,agg_ret,strategy
2023-06-30,0.45376557925337,0.54623442074663,black_litterman_hmm
2023-07-31,0.4510178026462333,0.5489821973537666,black_litterman_hmm
2023-08-31,0.45119965220191505,0.548800347798085,black_litterman_hmm
2023-09-30,0.4514839268182453,0.5485160731817548,black_litterman_hmm
2023-10-31,0.46037531704818774,0.5396246829518123,black_litterman_hmm
2023-11-30,0.4670159726614196,0.5329840273385804,black_litterman_hmm
2023-12-31,0.49071020192844866,0.5092897980715513,black_litterman_hmm
2024-01-31,0.5159459014507715,0.48405409854922854,black_litterman_hmm
2024-02-29,0.5178435575783099,0.48215644242169003,black_litterman_hmm
2024-03-31,0.5170287723410399,0.48297122765896,black_litterman_hmm
2024-04-30,0.5138181411758691,0.4861818588241308,black_litterman_hmm
2024-05-31,0.521285077324011,0.4787149226759891,black_litterman_hmm
2024-06-30,0.5313184131534265,0.4686815868465735,black_litterman_hmm
2024-07-31,0.5323250918108744,0.4676749081891256,black_litterman_hmm
2024-08-31,0.536828815196816,0.4631711848031839,black_litterman_hmm
2024-09-30,0.5362738501499301,0.4637261498500698,black_litterman_hmm
2024-10-31,0.5377965140213065,0.46220348597869354,black_litterman_hmm
2024-11-30,0.5440096161509248,0.4559903838490752,black_litterman_hmm
2024-12-31,0.5449119726969696,0.4550880273030305,black_litterman_hmm
2025-01-31,0.5478565379395338,0.45214346206046613,black_litterman_hmm
2025-02-28,0.545962211508472,0.45403778849152804,black_litterman_hmm
2025-03-31,0.5600615201387719,0.43993847986122814,black_litterman_hmm
2025-04-30,0.5783706959108452,0.42162930408915483,black_litterman_hmm
2025-05-31,0.5852401126006025,0.4147598873993975,black_litterman_hmm
2025-06-30,0.5813352565885409,0.41866474341145915,black_litterman_hmm
2025-07-31,0.5824179892005515,0.4175820107994485,black_litterman_hmm
2025-08-31,0.5815806000707132,0.41841939992928684,black_litterman_hmm
2025-09-30,0.5889462531260626,0.4110537468739375,black_litterman_hmm
2025-10-31,0.5940170790989795,0.40598292090102045,black_litterman_hmm
2025-11-30,0.5958307452274932,0.4041692547725068,black_litterman_hmm
2025-12-31,0.6047403619220922,0.39525963807790776,black_litterman_hmm
2026-01-31,0.6056987405363917,0.3943012594636083,black_litterman_hmm
2026-02-28,0.6056600315138094,0.3943399684861907,black_litterman_hmm
2026-03-31,0.6047832598293293,0.39521674017067066,black_litterman_hmm
2026-04-30,0.6079185995480519,0.39208140045194806,black_litterman_hmm
2026-05-31,0.5958592927061328,0.4041407072938672,black_litterman_hmm
2003-10-31,1.0,0.0,qmdp
2003-11-30,1.0,0.0,qmdp
2003-12-31,1.0,0.0,qmdp
2004-01-31,1.0,0.0,qmdp
2004-02-29,1.0,0.0,qmdp
2004-03-31,1.0,0.0,qmdp
2004-04-30,1.0,0.0,qmdp
2004-05-31,1.0,0.0,qmdp
2004-06-30,1.0,0.0,qmdp
2004-07-31,1.0,0.0,qmdp
2004-08-31,1.0,0.0,qmdp
2004-09-30,1.0,0.0,qmdp
2004-10-31,1.0,0.0,qmdp
2004-11-30,1.0,0.0,qmdp
2004-12-31,1.0,0.0,qmdp
2005-01-31,1.0,0.0,qmdp
2005-02-28,1.0,0.0,qmdp
2005-03-31,1.0,0.0,qmdp
2005-04-30,1.0,0.0,qmdp
2005-05-31,1.0,0.0,qmdp
2005-06-30,1.0,0.0,qmdp
2005-07-31,1.0,0.0,qmdp
2005-08-31,1.0,0.0,qmdp
2005-09-30,1.0,0.0,qmdp
2005-10-31,1.0,0.0,qmdp
2005-11-30,1.0,0.0,qmdp
2005-12-31,1.0,0.0,qmdp
2006-01-31,1.0,0.0,qmdp
2006-02-28,1.0,0.0,qmdp
2006-03-31,1.0,0.0,qmdp
2006-04-30,1.0,0.0,qmdp
2006-05-31,1.0,0.0,qmdp
2006-06-30,1.0,0.0,qmdp
2006-07-31,1.0,0.0,qmdp
2006-08-31,1.0,0.0,qmdp
2006-09-30,1.0,0.0,qmdp
2006-10-31,1.0,0.0,qmdp
2006-11-30,1.0,0.0,qmdp
2006-12-31,1.0,0.0,qmdp
2007-01-31,1.0,0.0,qmdp
2007-02-28,1.0,0.0,qmdp
2007-03-31,1.0,0.0,qmdp
2007-04-30,1.0,0.0,qmdp
2007-05-31,1.0,0.0,qmdp
2007-06-30,1.0,0.0,qmdp
2007-07-31,1.0,0.0,qmdp
2007-08-31,1.0,0.0,qmdp
2007-09-30,1.0,0.0,qmdp
2007-10-31,1.0,0.0,qmdp
2007-11-30,1.0,0.0,qmdp
2007-12-31,1.0,0.0,qmdp
2008-01-31,0.4,0.6,qmdp
2008-02-29,0.0,1.0,qmdp
2008-03-31,0.0,1.0,qmdp
2008-04-30,0.0,1.0,qmdp
2008-05-31,0.0,1.0,qmdp
2008-06-30,0.0,1.0,qmdp
2008-07-31,0.0,1.0,qmdp
2008-08-31,0.0,1.0,qmdp
2008-09-30,0.0,1.0,qmdp
2008-10-31,0.0,1.0,qmdp
2008-11-30,0.0,1.0,qmdp
2008-12-31,0.0,1.0,qmdp
2009-01-31,0.0,1.0,qmdp
2009-02-28,0.0,1.0,qmdp
2009-03-31,0.0,1.0,qmdp
2009-04-30,0.0,1.0,qmdp
2009-05-31,0.0,1.0,qmdp
2009-06-30,0.0,1.0,qmdp
2009-07-31,0.0,1.0,qmdp
2009-08-31,0.0,1.0,qmdp
2009-09-30,0.0,1.0,qmdp
2009-10-31,0.0,1.0,qmdp
2009-11-30,0.0,1.0,qmdp
2009-12-31,0.0,1.0,qmdp
2010-01-31,0.0,1.0,qmdp
2010-02-28,0.0,1.0,qmdp
2010-03-31,0.0,1.0,qmdp
2010-04-30,0.0,1.0,qmdp
2010-05-31,0.0,1.0,qmdp
2010-06-30,0.0,1.0,qmdp
2010-07-31,0.0,1.0,qmdp
2010-08-31,0.0,1.0,qmdp
2010-09-30,0.0,1.0,qmdp
2010-10-31,0.0,1.0,qmdp
2010-11-30,0.0,1.0,qmdp
2010-12-31,0.0,1.0,qmdp
2011-01-31,0.0,1.0,qmdp
2011-02-28,0.0,1.0,qmdp
2011-03-31,0.0,1.0,qmdp
2011-04-30,0.0,1.0,qmdp
2011-05-31,0.0,1.0,qmdp
2011-06-30,0.0,1.0,qmdp
2011-07-31,0.0,1.0,qmdp
2011-08-31,0.0,1.0,qmdp
2011-09-30,0.0,1.0,qmdp
2011-10-31,0.0,1.0,qmdp
2011-11-30,0.0,1.0,qmdp
2011-12-31,0.0,1.0,qmdp
2012-01-31,0.0,1.0,qmdp
2012-02-29,0.4,0.6,qmdp
2012-03-31,1.0,0.0,qmdp
2012-04-30,1.0,0.0,qmdp
2012-05-31,1.0,0.0,qmdp
2012-06-30,1.0,0.0,qmdp
2012-07-31,1.0,0.0,qmdp
2012-08-31,1.0,0.0,qmdp
2012-09-30,1.0,0.0,qmdp
2012-10-31,1.0,0.0,qmdp
2012-11-30,1.0,0.0,qmdp
2012-12-31,1.0,0.0,qmdp
2013-01-31,1.0,0.0,qmdp
2013-02-28,1.0,0.0,qmdp
2013-03-31,1.0,0.0,qmdp
2013-04-30,1.0,0.0,qmdp
2013-05-31,1.0,0.0,qmdp
2013-06-30,1.0,0.0,qmdp
2013-07-31,1.0,0.0,qmdp
2013-08-31,1.0,0.0,qmdp
2013-09-30,1.0,0.0,qmdp
2013-10-31,1.0,0.0,qmdp
2013-11-30,1.0,0.0,qmdp
2013-12-31,1.0,0.0,qmdp
2014-01-31,1.0,0.0,qmdp
2014-02-28,1.0,0.0,qmdp
2014-03-31,1.0,0.0,qmdp
2014-04-30,1.0,0.0,qmdp
2014-05-31,1.0,0.0,qmdp
2014-06-30,1.0,0.0,qmdp
2014-07-31,1.0,0.0,qmdp
2014-08-31,1.0,0.0,qmdp
2014-09-30,1.0,0.0,qmdp
2014-10-31,1.0,0.0,qmdp
2014-11-30,1.0,0.0,qmdp
2014-12-31,1.0,0.0,qmdp
2015-01-31,1.0,0.0,qmdp
2015-02-28,1.0,0.0,qmdp
2015-03-31,1.0,0.0,qmdp
2015-04-30,1.0,0.0,qmdp
2015-05-31,1.0,0.0,qmdp
2015-06-30,1.0,0.0,qmdp
2015-07-31,1.0,0.0,qmdp
2015-08-31,0.0,1.0,qmdp
2015-09-30,0.0,1.0,qmdp
2015-10-31,0.0,1.0,qmdp
2015-11-30,1.0,0.0,qmdp
2015-12-31,1.0,0.0,qmdp
2016-01-31,1.0,0.0,qmdp
2016-02-29,1.0,0.0,qmdp
2016-03-31,1.0,0.0,qmdp
2016-04-30,1.0,0.0,qmdp
2016-05-31,1.0,0.0,qmdp
2016-06-30,1.0,0.0,qmdp
2016-07-31,1.0,0.0,qmdp
2016-08-31,1.0,0.0,qmdp
2016-09-30,1.0,0.0,qmdp
2016-10-31,1.0,0.0,qmdp
2016-11-30,1.0,0.0,qmdp
2016-12-31,1.0,0.0,qmdp
2017-01-31,1.0,0.0,qmdp
2017-02-28,1.0,0.0,qmdp
2017-03-31,1.0,0.0,qmdp
2017-04-30,1.0,0.0,qmdp
2017-05-31,1.0,0.0,qmdp
2017-06-30,1.0,0.0,qmdp
2017-07-31,1.0,0.0,qmdp
2017-08-31,1.0,0.0,qmdp
2017-09-30,1.0,0.0,qmdp
2017-10-31,1.0,0.0,qmdp
2017-11-30,1.0,0.0,qmdp
2017-12-31,1.0,0.0,qmdp
2018-01-31,1.0,0.0,qmdp
2018-02-28,1.0,0.0,qmdp
2018-03-31,1.0,0.0,qmdp
2018-04-30,1.0,0.0,qmdp
2018-05-31,1.0,0.0,qmdp
2018-06-30,1.0,0.0,qmdp
2018-07-31,1.0,0.0,qmdp
2018-08-31,1.0,0.0,qmdp
2018-09-30,1.0,0.0,qmdp
2018-10-31,1.0,0.0,qmdp
2018-11-30,1.0,0.0,qmdp
2018-12-31,1.0,0.0,qmdp
2019-01-31,1.0,0.0,qmdp
2019-02-28,1.0,0.0,qmdp
2019-03-31,1.0,0.0,qmdp
2019-04-30,1.0,0.0,qmdp
2019-05-31,1.0,0.0,qmdp
2019-06-30,1.0,0.0,qmdp
2019-07-31,1.0,0.0,qmdp
2019-08-31,1.0,0.0,qmdp
2019-09-30,1.0,0.0,qmdp
2019-10-31,1.0,0.0,qmdp
2019-11-30,1.0,0.0,qmdp
2019-12-31,1.0,0.0,qmdp
2020-01-31,1.0,0.0,qmdp
2020-02-29,0.0,1.0,qmdp
2020-03-31,0.0,1.0,qmdp
2020-04-30,0.0,1.0,qmdp
2020-05-31,0.0,1.0,qmdp
2020-06-30,0.0,1.0,qmdp
2020-07-31,0.0,1.0,qmdp
2020-08-31,0.0,1.0,qmdp
2020-09-30,0.0,1.0,qmdp
2020-10-31,0.0,1.0,qmdp
2020-11-30,1.0,0.0,qmdp
2020-12-31,1.0,0.0,qmdp
2021-01-31,0.0,1.0,qmdp
2021-02-28,0.0,1.0,qmdp
2021-03-31,0.0,1.0,qmdp
2021-04-30,1.0,0.0,qmdp
2021-05-31,1.0,0.0,qmdp
2021-06-30,1.0,0.0,qmdp
2021-07-31,1.0,0.0,qmdp
2021-08-31,1.0,0.0,qmdp
2021-09-30,1.0,0.0,qmdp
2021-10-31,1.0,0.0,qmdp
2021-11-30,0.2,0.8,qmdp
2021-12-31,1.0,0.0,qmdp
2022-01-31,1.0,0.0,qmdp
2022-02-28,0.0,1.0,qmdp
2022-03-31,0.0,1.0,qmdp
2022-04-30,0.0,1.0,qmdp
2022-05-31,0.0,1.0,qmdp
2022-06-30,0.0,1.0,qmdp
2022-07-31,1.0,0.0,qmdp
2022-08-31,1.0,0.0,qmdp
2022-09-30,0.0,1.0,qmdp
2022-10-31,1.0,0.0,qmdp
2022-11-30,1.0,0.0,qmdp
2022-12-31,1.0,0.0,qmdp
2023-01-31,1.0,0.0,qmdp
2023-02-28,1.0,0.0,qmdp
2023-03-31,1.0,0.0,qmdp
2023-04-30,1.0,0.0,qmdp
2023-05-31,1.0,0.0,qmdp
2023-06-30,1.0,0.0,qmdp
2023-07-31,1.0,0.0,qmdp
2023-08-31,1.0,0.0,qmdp
2023-09-30,1.0,0.0,qmdp
2023-10-31,1.0,0.0,qmdp
2023-11-30,1.0,0.0,qmdp
2023-12-31,1.0,0.0,qmdp
2024-01-31,1.0,0.0,qmdp
2024-02-29,1.0,0.0,qmdp
2024-03-31,1.0,0.0,qmdp
2024-04-30,1.0,0.0,qmdp
2024-05-31,1.0,0.0,qmdp
2024-06-30,1.0,0.0,qmdp
2024-07-31,1.0,0.0,qmdp
2024-08-31,1.0,0.0,qmdp
2024-09-30,1.0,0.0,qmdp
2024-10-31,1.0,0.0,qmdp
2024-11-30,1.0,0.0,qmdp
2024-12-31,1.0,0.0,qmdp
2025-01-31,1.0,0.0,qmdp
2025-02-28,1.0,0.0,qmdp
2025-03-31,1.0,0.0,qmdp
2025-04-30,1.0,0.0,qmdp
2025-05-31,1.0,0.0,qmdp
2025-06-30,1.0,0.0,qmdp
2025-07-31,1.0,0.0,qmdp
2025-08-31,1.0,0.0,qmdp
2025-09-30,1.0,0.0,qmdp
2025-10-31,1.0,0.0,qmdp
2025-11-30,1.0,0.0,qmdp
2025-12-31,1.0,0.0,qmdp
2026-01-31,1.0,0.0,qmdp
2026-02-28,1.0,0.0,qmdp
2026-03-31,1.0,0.0,qmdp
2026-04-30,1.0,0.0,qmdp
2026-05-31,1.0,0.0,qmdp
